@relation index_dmc_new_attributes_8(1)

@attribute cd0 numeric
@attribute cd1 numeric
@attribute cd2 numeric
@attribute cd3 numeric
@attribute cd4 numeric
@attribute cd5 numeric
@attribute cd6 numeric
@attribute cd7 numeric
@attribute cd8 numeric
@attribute cd9 numeric
@attribute cd10 numeric
@attribute cd11 numeric
@attribute rcd0 numeric
@attribute rcd1 numeric
@attribute rcd2 numeric
@attribute rcd3 numeric
@attribute rcd4 numeric
@attribute rcd5 numeric
@attribute rcd6 numeric
@attribute rcd7 numeric
@attribute rcd8 numeric
@attribute rcd9 numeric
@attribute rcd10 numeric
@attribute rcd11 numeric
@attribute icd0 numeric
@attribute icd1 numeric
@attribute icd2 numeric
@attribute icd3 numeric
@attribute icd4 numeric
@attribute icd5 numeric
@attribute icd6 numeric
@attribute icd7 numeric
@attribute icd8 numeric
@attribute icd9 numeric
@attribute icd10 numeric
@attribute icd11 numeric
@attribute ird0 numeric
@attribute ird1 numeric
@attribute ird2 numeric
@attribute ird3 numeric
@attribute ird4 numeric
@attribute ird5 numeric
@attribute ird6 numeric
@attribute ird7 numeric
@attribute ird8 numeric
@attribute ird9 numeric
@attribute ird10 numeric
@attribute ird11 numeric
@attribute nr15 numeric
@attribute nr30 numeric
@attribute nr45 numeric
@attribute nr60 numeric
@attribute nr75 numeric
@attribute nr90 numeric
@attribute nr105 numeric
@attribute nr120 numeric
@attribute nr135 numeric
@attribute nr150 numeric
@attribute nr165 numeric
@attribute nr180 numeric
@attribute nr195 numeric
@attribute nr210 numeric
@attribute nr225 numeric
@attribute nr240 numeric
@attribute nr255 numeric
@attribute nr270 numeric
@attribute nr285 numeric
@attribute nr300 numeric
@attribute nr315 numeric
@attribute nr330 numeric
@attribute nr345 numeric
@attribute nr360 numeric
@attribute nr375 numeric
@attribute nr390 numeric
@attribute nr405 numeric
@attribute nr420 numeric
@attribute nr435 numeric
@attribute nr450 numeric
@attribute nr465 numeric
@attribute nr480 numeric
@attribute nr495 numeric
@attribute nr510 numeric
@attribute nr525 numeric
@attribute nr540 numeric
@attribute nr555 numeric
@attribute nr570 numeric
@attribute nr585 numeric
@attribute nr600 numeric
@attribute rnr15 numeric
@attribute rnr30 numeric
@attribute rnr45 numeric
@attribute rnr60 numeric
@attribute rnr75 numeric
@attribute rnr90 numeric
@attribute rnr105 numeric
@attribute rnr120 numeric
@attribute rnr135 numeric
@attribute rnr150 numeric
@attribute rnr165 numeric
@attribute rnr180 numeric
@attribute rnr195 numeric
@attribute rnr210 numeric
@attribute rnr225 numeric
@attribute rnr240 numeric
@attribute rnr255 numeric
@attribute rnr270 numeric
@attribute rnr285 numeric
@attribute rnr300 numeric
@attribute rnr315 numeric
@attribute rnr330 numeric
@attribute rnr345 numeric
@attribute rnr360 numeric
@attribute rnr375 numeric
@attribute rnr390 numeric
@attribute rnr405 numeric
@attribute rnr420 numeric
@attribute rnr435 numeric
@attribute rnr450 numeric
@attribute rnr465 numeric
@attribute rnr480 numeric
@attribute rnr495 numeric
@attribute rnr510 numeric
@attribute rnr525 numeric
@attribute rnr540 numeric
@attribute rnr555 numeric
@attribute rnr570 numeric
@attribute rnr585 numeric
@attribute rnr600 numeric
@attribute inr15 numeric
@attribute inr30 numeric
@attribute inr45 numeric
@attribute inr60 numeric
@attribute inr75 numeric
@attribute inr90 numeric
@attribute inr105 numeric
@attribute inr120 numeric
@attribute inr135 numeric
@attribute inr150 numeric
@attribute inr165 numeric
@attribute inr180 numeric
@attribute inr195 numeric
@attribute inr210 numeric
@attribute inr225 numeric
@attribute inr240 numeric
@attribute inr255 numeric
@attribute inr270 numeric
@attribute inr285 numeric
@attribute inr300 numeric
@attribute inr315 numeric
@attribute inr330 numeric
@attribute inr345 numeric
@attribute inr360 numeric
@attribute inr375 numeric
@attribute inr390 numeric
@attribute inr405 numeric
@attribute inr420 numeric
@attribute inr435 numeric
@attribute inr450 numeric
@attribute inr465 numeric
@attribute inr480 numeric
@attribute inr495 numeric
@attribute inr510 numeric
@attribute inr525 numeric
@attribute inr540 numeric
@attribute inr555 numeric
@attribute inr570 numeric
@attribute inr585 numeric
@attribute inr600 numeric
@attribute irnr15 numeric
@attribute irnr30 numeric
@attribute irnr45 numeric
@attribute irnr60 numeric
@attribute irnr75 numeric
@attribute irnr90 numeric
@attribute irnr105 numeric
@attribute irnr120 numeric
@attribute irnr135 numeric
@attribute irnr150 numeric
@attribute irnr165 numeric
@attribute irnr180 numeric
@attribute irnr195 numeric
@attribute irnr210 numeric
@attribute irnr225 numeric
@attribute irnr240 numeric
@attribute irnr255 numeric
@attribute irnr270 numeric
@attribute irnr285 numeric
@attribute irnr300 numeric
@attribute irnr315 numeric
@attribute irnr330 numeric
@attribute irnr345 numeric
@attribute irnr360 numeric
@attribute irnr375 numeric
@attribute irnr390 numeric
@attribute irnr405 numeric
@attribute irnr420 numeric
@attribute irnr435 numeric
@attribute irnr450 numeric
@attribute irnr465 numeric
@attribute irnr480 numeric
@attribute irnr495 numeric
@attribute irnr510 numeric
@attribute irnr525 numeric
@attribute irnr540 numeric
@attribute irnr555 numeric
@attribute irnr570 numeric
@attribute irnr585 numeric
@attribute irnr600 numeric
@attribute alpha0 numeric
@attribute alpha1 numeric
@attribute alpha2 numeric
@attribute alpha3 numeric
@attribute alpha4 numeric
@attribute alpha5 numeric
@attribute alpha6 numeric
@attribute alpha7 numeric
@attribute alpha8 numeric
@attribute alpha9 numeric
@attribute alpha10 numeric
@attribute alpha11 numeric
@attribute alpha12 numeric
@attribute alpha13 numeric
@attribute alpha14 numeric
@attribute alpha15 numeric
@attribute alpha16 numeric
@attribute alpha17 numeric
@attribute alpha18 numeric
@attribute alpha19 numeric
@attribute alpha20 numeric
@attribute alpha21 numeric
@attribute alpha22 numeric
@attribute alpha23 numeric
@attribute beta0 numeric
@attribute beta1 numeric
@attribute beta2 numeric
@attribute beta3 numeric
@attribute beta4 numeric
@attribute beta5 numeric
@attribute beta6 numeric
@attribute beta7 numeric
@attribute beta8 numeric
@attribute beta9 numeric
@attribute beta10 numeric
@attribute beta11 numeric
@attribute class {+,-,0}

@data
13,71.25307,75.213031,76.537572,93.813645,95.273291,112.361025,121.85237,149.566039,180.235956,182.584227,184.165686,0.070589,0.386897,0.408399,0.415591,0.509398,0.517324,0.610108,0.661645,0.812128,0.978662,0.991413,1,13,58.25307,3.959961,1.324542,17.276073,1.459646,17.087734,9.491344,27.713669,30.669918,2.348271,1.581459,0.070589,0.316308,0.021502,0.007192,0.093807,0.007926,0.092785,0.051537,0.150482,0.166534,0.012751,0.008587,1,1,1,1,2,4,6,7,8,9,9,9,13,13,15,15,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0.055556,0.055556,0.055556,0.055556,0.111111,0.222222,0.333333,0.388889,0.444444,0.5,0.5,0.5,0.722222,0.722222,0.833333,0.833333,0.888889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,2,1,1,1,0,0,4,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055556,0,0,0,0.055556,0.111111,0.111111,0.055556,0.055556,0.055556,0,0,0.222222,0,0.111111,0,0.055556,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.619865,117.619865,290.16958,274.16958,169.196656,128.196656,222.487997,166.487997,83.512531,253.512531,140.489201,270.489201,184.145542,300.145542,181.801409,129.801409,119.986334,91.986334,153.014389,96.014389,126.371475,81.371475,148.258632,98.258632,200,16,41,56,190,230,244,52,28,57,45,50,-
60.016664,71.25307,82.419658,127.475488,148.734663,159.364362,160.704698,160.853971,220.111335,237.474209,244.233495,251.793566,0.238357,0.282982,0.32733,0.50627,0.590701,0.632917,0.63824,0.638833,0.874174,0.943131,0.969975,1,60.016664,11.236406,11.166588,45.05583,21.259175,10.629699,1.340336,0.149273,59.257364,17.362874,6.759286,7.560071,0.238357,0.044625,0.044348,0.17894,0.084431,0.042216,0.005323,0.000593,0.235341,0.068957,0.026845,0.030025,0,0,0,0,2,3,3,3,4,5,8,8,8,8,9,10,12,13,13,15,16,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0.111111,0.166667,0.166667,0.166667,0.222222,0.277778,0.444444,0.444444,0.444444,0.444444,0.5,0.555556,0.666667,0.722222,0.722222,0.833333,0.888889,0.944444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,1,1,3,0,0,0,1,1,2,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111,0.055556,0,0,0.055556,0.055556,0.166667,0,0,0,0.055556,0.055556,0.111111,0.055556,0,0.111111,0.055556,0.055556,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.438989,264.438989,94.16958,110.16958,153.38151,113.38151,124.559965,99.559965,140.729512,272.729512,140.693254,104.693254,78.986433,264.986433,111.567443,257.567443,100.822433,88.822433,125.24135,84.24135,121.890552,87.890552,105.842773,76.842773,184,344,40,25,228,36,174,214,12,41,34,29,-
23,23.4094,43.65776,48.466483,67.364679,90.027773,92.11406,113.296072,117.388245,122.196563,127.121989,163.878003,0.140348,0.142847,0.266404,0.295747,0.411066,0.549358,0.562089,0.691344,0.716315,0.745656,0.775711,1,23,0.4094,20.24836,4.808723,18.898196,22.663094,2.086286,21.182013,4.092172,4.808318,4.925426,36.756015,0.140348,0.002498,0.123558,0.029343,0.115319,0.138292,0.012731,0.129255,0.024971,0.029341,0.030055,0.224289,0,2,3,4,5,5,7,9,11,11,12,12,15,16,16,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0.111111,0.166667,0.222222,0.277778,0.277778,0.388889,0.5,0.611111,0.611111,0.666667,0.666667,0.833333,0.888889,0.888889,0.944444,0.944444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,0,2,2,2,0,1,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111,0.055556,0.055556,0.055556,0,0.111111,0.111111,0.111111,0,0.055556,0,0.166667,0.055556,0,0.055556,0,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,252,76.016893,68.016893,206.095231,180.095231,254.198591,245.198591,90.035513,68.035513,145.053554,290.053554,165.007147,127.007147,206.674425,175.674425,252.929588,41.929588,297.104839,126.104839,210.145542,172.145542,252.250506,230.250506,204,8,26,9,22,215,38,31,211,171,38,22,+
8.062258,23.4094,45.01111,61.400326,71.867934,84.528102,94.641429,129.769026,140.684043,140.769315,144.402216,187.243157,0.043058,0.125021,0.240389,0.327918,0.383821,0.451435,0.505447,0.693051,0.751344,0.7518,0.771202,1,8.062258,15.347142,21.60171,16.389216,10.467609,12.660167,10.113327,35.127597,10.915018,0.085272,3.632901,42.840941,0.043058,0.081964,0.115367,0.087529,0.055904,0.067614,0.054012,0.187604,0.058293,0.000455,0.019402,0.228798,1,2,2,3,5,6,7,7,8,11,11,11,12,13,15,16,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0.055556,0.111111,0.111111,0.166667,0.277778,0.333333,0.388889,0.388889,0.444444,0.611111,0.611111,0.611111,0.666667,0.722222,0.833333,0.888889,0.944444,0.944444,0.944444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,0,1,3,0,0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055556,0.055556,0,0.055556,0.111111,0.055556,0.055556,0,0.055556,0.166667,0,0,0.055556,0.055556,0.111111,0.055556,0.055556,0,0,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.874984,334.874984,248.016893,256.016893,89.27303,75.27303,215.056528,197.056528,246.790774,245.790774,152.041231,305.041231,171.325531,141.325531,206.539985,183.539985,282.82648,119.82648,245.442753,42.442753,208.827662,178.827662,244.721051,230.721051,196,352,14,18,1,207,30,23,163,203,30,14,+
37.802116,48.466483,68.942005,70.342022,71.867934,88.141931,92.763139,98.249682,103.479467,114.756263,115.394974,115.451288,0.327429,0.4198,0.597152,0.609279,0.622496,0.763456,0.803483,0.851006,0.896304,0.99398,0.999512,1,37.802116,10.664367,20.475521,1.400017,1.525913,16.273997,4.621208,5.486543,5.229785,11.276797,0.63871,0.056315,0.327429,0.092371,0.177352,0.012126,0.013217,0.14096,0.040027,0.047523,0.045299,0.097676,0.005532,0.000488,0,0,1,2,5,6,9,12,12,15,16,16,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0.055556,0.111111,0.277778,0.333333,0.5,0.666667,0.666667,0.833333,0.888889,0.888889,0.944444,0.944444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,3,1,3,3,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055556,0.055556,0.166667,0.055556,0.166667,0.166667,0,0.166667,0.055556,0,0.055556,0,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.47618,107.47618,65.198591,74.198591,243.037511,41.037511,72.17352,237.17352,65.790774,66.790774,173.748054,151.748054,308.941302,146.941302,181.085617,152.085617,128.081751,99.081751,74.417038,61.417038,112.676816,266.676816,242.432829,229.432829,17,351,202,195,359,22,162,29,29,13,206,13,+
44.181444,46.518813,51.156622,68.066144,75.213031,86.55634,110.01818,115.451288,115.74109,117.046999,127.475488,137.295302,0.321799,0.338823,0.372603,0.495765,0.547819,0.630439,0.801325,0.840898,0.843008,0.85252,0.928477,1,44.181444,2.337369,4.637809,16.909522,7.146886,11.343309,23.46184,5.433108,0.289802,1.305909,10.428489,9.819814,0.321799,0.017024,0.03378,0.123162,0.052055,0.08262,0.170886,0.039572,0.002111,0.009512,0.075957,0.071523,0,0,1,3,4,6,6,10,11,12,13,13,16,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0.055556,0.166667,0.222222,0.333333,0.333333,0.555556,0.611111,0.666667,0.722222,0.722222,0.888889,0.944444,0.944444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,1,2,0,4,1,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055556,0.111111,0.055556,0.111111,0,0.222222,0.055556,0.055556,0.055556,0,0.166667,0.055556,0,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.194429,326.194429,48.536655,219.536655,159.515394,148.515394,243.845733,228.845733,308.196656,349.196656,303.6859,144.6859,101.03086,85.03086,49.432829,62.432829,2.12186,213.12186,93.983107,84.983107,279.559965,304.559965,63.508523,59.508523,203,189,11,15,319,159,16,347,149,9,335,4,+
44.553339,45.01111,67.364679,75.42546,95.015788,99.0202,114.756263,155.621335,171.143215,182.849665,184.743065,228.949776,0.194599,0.196598,0.294233,0.329441,0.415007,0.432497,0.501229,0.679718,0.747514,0.798645,0.806915,1,44.553339,0.457771,22.353569,8.060781,19.590328,4.004412,15.736063,40.865072,15.52188,11.70645,1.8934,44.206711,0.194599,0.001999,0.097635,0.035208,0.085566,0.01749,0.068732,0.178489,0.067796,0.051131,0.00827,0.193085,0,0,1,2,3,4,6,7,7,7,8,9,11,11,11,12,14,15,16,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0.055556,0.111111,0.166667,0.222222,0.333333,0.388889,0.388889,0.388889,0.444444,0.5,0.611111,0.611111,0.611111,0.666667,0.777778,0.833333,0.888889,0.944444,0.944444,0.944444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,2,1,0,0,1,1,2,0,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055556,0.055556,0.055556,0.055556,0.111111,0.055556,0,0,0.055556,0.055556,0.111111,0,0,0.055556,0.111111,0.055556,0.055556,0.055556,0,0,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.960517,62.960517,255.27303,269.27303,248.035513,270.035513,170.088528,337.088528,223.656751,219.656751,184.081977,168.081977,241.417038,254.417038,207.437775,198.437775,208.053049,192.053049,237.150689,48.150689,265.553225,116.553225,235.406776,235.406776,182,346,338,193,4,16,347,9,16,189,149,360,+
37.802116,43.65776,55.901699,61.400326,65.795137,69.641941,78.771822,83.630138,93.134312,95.015788,130.483715,137.295302,0.275334,0.317984,0.407164,0.447214,0.479224,0.507242,0.57374,0.609126,0.67835,0.692054,0.950387,1,37.802116,5.855644,12.24394,5.498626,4.394811,3.846805,9.129881,4.858316,9.504174,1.881477,35.467927,6.811587,0.275334,0.04265,0.08918,0.04005,0.03201,0.028018,0.066498,0.035386,0.069224,0.013704,0.258333,0.049613,0,0,2,3,6,8,10,10,11,12,14,14,15,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0.111111,0.166667,0.333333,0.444444,0.555556,0.555556,0.611111,0.666667,0.777778,0.777778,0.833333,0.944444,0.944444,0.944444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,3,2,2,0,1,1,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111,0.055556,0.166667,0.111111,0.111111,0,0.055556,0.055556,0.111111,0,0.055556,0.111111,0,0,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.47618,304.47618,0.095231,26.095231,22.825256,204.825256,17.056528,35.056528,113.15239,101.15239,181.037511,176.037511,90.045249,261.045249,186.25866,174.25866,246.922545,61.922545,39.656751,43.656751,290.648922,145.648922,239.508523,243.508523,343,334,178,342,12,5,189,12,185,356,145,356,+
15.620499,69.641941,75.690158,88.141931,90.686272,106.042444,106.569226,113.296072,114.070154,117.046999,123.308556,129.769026,0.120372,0.536661,0.583268,0.679222,0.698828,0.817163,0.821222,0.873059,0.879025,0.901964,0.950216,1,15.620499,54.021442,6.048216,12.451773,2.544341,15.356172,0.526782,6.726846,0.774082,2.976845,6.261557,6.46047,0.120372,0.416289,0.046608,0.095953,0.019607,0.118335,0.004059,0.051837,0.005965,0.02294,0.048252,0.049784,0,1,1,1,2,4,5,10,12,12,13,15,16,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0.055556,0.055556,0.055556,0.111111,0.222222,0.277778,0.555556,0.666667,0.666667,0.722222,0.833333,0.888889,0.944444,0.944444,0.944444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2,1,5,2,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055556,0,0,0.055556,0.111111,0.055556,0.277778,0.111111,0,0.055556,0.111111,0.055556,0.055556,0,0,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.194429,198.194429,356.037511,1.037511,49.67849,42.67849,331.748054,353.748054,286.423666,106.423666,44.001281,220.001281,239.075418,237.075418,355.674425,26.674425,242.990446,48.990446,264.983107,273.983107,5.724693,192.724693,3.539985,26.539985,7,355,7,338,180,184,2,329,194,351,173,337,+
10.630146,51.156622,80.529498,81.006173,94.005319,106.569226,121.85237,131.487642,141.428427,151.449662,159.364362,164.149322,0.064759,0.311647,0.490587,0.493491,0.572682,0.649221,0.742326,0.801025,0.861584,0.922633,0.97085,1,10.630146,40.526476,29.372875,0.476675,12.999146,12.563907,15.283143,9.635272,9.940785,10.021234,7.914701,4.78496,0.064759,0.246888,0.17894,0.002904,0.079191,0.07654,0.093105,0.058698,0.060559,0.06105,0.048216,0.02915,1,1,1,2,2,4,5,6,8,9,12,12,14,16,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0.055556,0.055556,0.055556,0.111111,0.111111,0.222222,0.277778,0.333333,0.444444,0.5,0.666667,0.666667,0.777778,0.888889,0.944444,0.944444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2,1,1,2,1,3,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055556,0,0,0.055556,0,0.111111,0.055556,0.055556,0.111111,0.055556,0.166667,0,0.111111,0.111111,0.055556,0,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.185925,92.185925,328.515394,339.515394,1.156191,183.156191,271.779806,267.779806,62.390493,57.390493,57.075418,59.075418,309.801409,1.801409,305.850318,157.850318,18.572939,42.572939,32.879722,39.879722,284.693254,320.693254,344.241479,206.241479,192,349,178,4,5,358,308,148,336,353,324,138,-
15.620499,83.630138,89.643739,90.138782,94.005319,98.249682,102.176318,110.01818,120.933866,127.121989,138.133993,144.402216,0.108174,0.579147,0.620792,0.62422,0.650996,0.680389,0.707581,0.761887,0.837479,0.880333,0.956592,1,15.620499,68.009639,6.013601,0.495043,3.866537,4.244363,3.926636,7.841862,10.915686,6.188122,11.012004,6.268223,0.108174,0.470974,0.041645,0.003428,0.026776,0.029393,0.027192,0.054306,0.075592,0.042853,0.076259,0.043408,0,1,1,1,1,3,7,8,10,12,12,15,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0.055556,0.055556,0.055556,0.055556,0.166667,0.388889,0.444444,0.555556,0.666667,0.666667,0.833333,0.944444,0.944444,0.944444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,2,4,1,2,2,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055556,0,0,0,0.111111,0.222222,0.055556,0.111111,0.111111,0,0.166667,0.111111,0,0,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.194429,25.194429,354.25866,6.25866,289.340192,116.340192,38.559965,38.559965,237.390493,242.390493,332.085617,1.085617,241.366461,54.366461,265.03086,281.03086,34.614779,217.614779,352.145542,30.145542,0.884758,194.884758,358.827662,28.827662,353,348,173,360,355,331,187,344,177,322,166,330,+
31.622777,65.795137,75.690158,86.579443,90.138782,92.11406,94.641429,99.0202,103.479467,146.563979,181.664526,184.089652,0.171779,0.357408,0.411159,0.470311,0.489646,0.500376,0.514105,0.537891,0.562115,0.796155,0.986826,1,31.622777,34.17236,9.895021,10.889285,3.559339,1.975278,2.527369,4.378771,4.459267,43.084513,35.100547,2.425126,0.171779,0.185629,0.053751,0.059152,0.019335,0.01073,0.013729,0.023786,0.024223,0.234041,0.190671,0.013174,0,0,1,1,2,4,9,9,9,10,10,10,13,14,14,14,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0.055556,0.055556,0.111111,0.222222,0.5,0.5,0.5,0.555556,0.555556,0.555556,0.722222,0.777778,0.777778,0.777778,0.944444,0.944444,0.944444,0.944444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,2,5,0,0,1,0,0,3,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055556,0,0.055556,0.111111,0.277778,0,0,0.055556,0,0,0.166667,0.055556,0,0,0.166667,0,0,0,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.304846,206.304846,281.15239,293.15239,222.67849,229.67849,321.367485,155.367485,218.559965,218.559965,307.007147,345.007147,321.325531,351.325531,348.081977,4.081977,279.081751,308.081751,253.838,80.838,228.174723,233.174723,244.23708,260.23708,177,348,353,166,360,322,330,344,331,173,355,344,+
68.066144,70.661163,76.537572,78.771822,81.006173,82.419658,113.600176,159.665275,169.319225,179.201004,182.164761,205.360658,0.331447,0.344083,0.372698,0.383578,0.394458,0.401341,0.553174,0.777487,0.824497,0.872616,0.887048,1,68.066144,2.595019,5.876409,2.23425,2.23435,1.413485,31.180518,46.065099,9.65395,9.881779,2.963756,23.195898,0.331447,0.012636,0.028615,0.01088,0.01088,0.006883,0.151833,0.224313,0.04701,0.048119,0.014432,0.112952,0,0,0,0,2,6,6,7,7,7,8,10,11,12,12,13,16,16,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0.111111,0.333333,0.333333,0.388889,0.388889,0.388889,0.444444,0.555556,0.611111,0.666667,0.666667,0.722222,0.888889,0.888889,0.944444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,4,0,1,0,0,1,2,1,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111,0.222222,0,0.055556,0,0,0.055556,0.111111,0.055556,0.055556,0,0.055556,0.166667,0,0.055556,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.845733,63.845733,85.927678,257.927678,346.487997,42.487997,337.027238,193.027238,87.779806,91.779806,293.38151,333.38151,42.638923,228.638923,9.173141,235.173141,71.969253,70.969253,67.989249,73.989249,39.769328,67.769328,48.62029,59.62029,345,188,304,144,356,320,174,134,1,354,332,349,-
